"ID","stream","position","time","genus","species","dry_mass_mg_new","season","GC_ID","Internal_Standard_Volume_ID","date_extraction","MeOH_Volume_dissolved","date.derivatisation","TMSH_Volume","Sample_Volume_derivatized","comment.x","runinfo","experiment","area","name_pufa","runname","runinfo_original","comment.y","Time","Timestamp","Date","Time_of_day"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",27606,"11:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",19872,"12:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",8211,"14:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",23058,"14:1n-5","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",328995,"15:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",12114,"15:1n-5","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",76690,"16:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",204676,"16:1n-7","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",22615216,"17:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",10941302,"17:1n-7","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",5735183,"18:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",2104654,"18:1n-9t","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",29768477,"18:1n-7","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",11514517,"18:2n-6t","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",6649517,"18:2n-6c","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",31075230,"18:3n-6","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",6730369,"18:3n-3","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",2060392,"20:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",358354,"20:1n-9","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",5719478,"20:3n-6","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",21058,"20:3n-3","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",14405341,"20:5n-3","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",1440868,"22:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",110220,"22:1n-9","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",1684489,"23:0","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T181","Isenach","up","2018-05-15","T.","montana",21.0471,"spring","T181","50_SI2","13/01/2020",50,"17/01/2020",10,20,"","T181","field_spiders",63358,"24:1n-9","PUFA-KF_18.01.2020 09_04_402","T181","             ","18.01.2020 09_04_402","2020-01-18 09:04:40","2020-01-18"," 09:04:40"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",148344,"11:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",4075,"14:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",61642,"15:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",39124,"15:1n-5","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",47256,"16:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",236375,"16:1n-7","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",724834,"17:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",837100,"17:1n-7","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",5344720,"18:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",37442,"18:1n-9t","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",43805669,"18:1n-7","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",40957848,"18:2n-6t","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",3919635,"18:2n-6c","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",62111864,"18:3n-6","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",7047207,"18:3n-3","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",3223584,"20:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",314533,"20:1n-9","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",5070091,"20:3n-6","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",615580,"20:4n-6","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",14135120,"20:5n-3","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",1562144,"22:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",2507064,"23:0","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",21051,"22:6n-3","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T127","Isenach","up","2018-05-15","T.","montana",21.4199,"spring","T127","50_SI1","13/01/2020",50,"17/01/2020",10,20,"","T127","field_spiders",67725,"24:1n-9","PUFA-KF_18.01.2020 16_29_3610","T127","             ","18.01.2020 16_29_3610","2020-01-18 16:29:36","2020-01-18"," 16:29:36"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",139910,"11:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",106789,"12:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",156974,"13:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",1125283,"14:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",325524,"14:1n-5","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",3148675,"15:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",4289580,"15:1n-5","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",959258,"16:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",90608,"16:1n-7","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",26802181,"17:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",19171534,"17:1n-7","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",4584528,"18:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",2840925,"18:1n-9t","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",26252111,"18:1n-7","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",36328600,"18:2n-6t","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",6266620,"18:2n-6c","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",49285318,"18:3n-6","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",10619496,"18:3n-3","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",900314,"20:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",2060943,"20:1n-9","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",420662,"20:2n-6","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",5098181,"20:4n-6","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",242130,"20:3n-3","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",13783596,"20:5n-3","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",391174,"22:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",1463832,"22:1n-9","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",51555,"22:2n-6","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",1318155,"23:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",108030,"22:6n-3","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",254590,"24:0","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T141","Isenach","up","2018-05-15","T.","montana",28.8668,"spring","T141","50_SI2","13/01/2020",50,"14/01/2020",10,20,"","T141","field_spiders",251908,"24:1n-9","PUFA-KF_15.01.2020 08_51_4219","T141","             ","15.01.2020 08_51_4219","2020-01-15 08:51:42","2020-01-15"," 08:51:42"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",17305,"12:0","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",47350,"13:0","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",25879,"14:0","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",63913,"14:1n-5","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",22478,"14:1n-5","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",5478,"15:1n-5","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",8887,"16:1n-7","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
"T198","Klingbach","down","2018-09-10","T.","montana",1.596,"autumn","T198","50_SI8","24/11/2020",50,"25/11/2020",10,20,"","T198","field_spiders",14953,"17:0","AcqMethodName26.11.2020 12_06_315","T198","","26.11.2020 12_06_315","2020-11-26 12:06:31","2020-11-26"," 12:06:31"
