"Organism","treatment","experiment","experiment_ID","GC_ID","dry_weight_mg","Internal_Standard_Volume_ID","date_extraction","MeOH_Volume_dissolved","date.derivatisation","TMSH_Volume","Sample_Volume_derivatized","comment.x","runinfo","area","name_pufa","runname","runinfo_original","comment.y","Time","Timestamp","Date","Time_of_day"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",37239,"11:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",4563,"12:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",634441,"13:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",84632,"14:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",193769,"14:1n-5","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",243716,"15:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",19386,"15:1n-5","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",110689,"16:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",37845,"16:1n-7","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",8310714,"17:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",1009822,"17:1n-7","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",8106331,"18:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",235987,"18:1n-9t","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",27451589,"18:1n-7","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",25623841,"18:2n-6t","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",3326118,"18:2n-6c","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",35280140,"18:3n-6","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",2050781,"18:3n-3","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",829076,"20:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",2800376,"20:1n-9","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",1226413,"20:2n-6","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",18629,"20:3n-6","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",5238993,"20:4n-6","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",498571,"20:3n-3","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",13332025,"20:5n-3","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",264652,"22:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",849198,"22:1n-9","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",212180,"22:2n-6","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",5271028,"23:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",217818,"24:0","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","fishfood","M2","185_fishfood_17","M2_T185_fishfood_17",6.171,"100_SI1",NA,50,"",10,20,"","M2 T185 fishfood 17",131468,"24:1n-9","PUFA-KF_14.01.2020 13_02_102","M2 T185 fish 17","17             ","14.01.2020 13_02_102","2020-01-14 13:02:10","2020-01-14"," 13:02:10"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",68221,"11:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",717351,"13:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",62957,"14:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",201013,"15:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",92669,"16:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",18926,"16:1n-7","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",7207656,"17:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",408306,"17:1n-7","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",10832204,"18:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",277137,"18:1n-9t","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",15487768,"18:1n-7","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",14838423,"18:2n-6t","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",3854977,"18:2n-6c","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",22929495,"18:3n-6","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",2739786,"18:3n-3","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",609416,"20:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",1520926,"20:1n-9","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",752269,"20:2n-6","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",4072426,"20:4n-6","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",736201,"21:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",9731353,"20:5n-3","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",377147,"22:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",881724,"22:1n-9","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",161524,"22:2n-6","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",6344468,"23:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",14171,"22:6n-3","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",82427,"24:0","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","leaves","M2","142_leaves_8","M2_T142_leaves_8",5.9629,"100_SI1",NA,50,"",10,20,"","M2 T142 leaves 8",15989,"24:1n-9","PUFA-KF_14.01.2020 19_51_595","M2 T142 leaves 8","8             ","14.01.2020 19_51_595","2020-01-14 19:51:59","2020-01-14"," 19:51:59"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",58485,"12:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",216252,"14:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",149952,"14:1n-5","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",642148,"15:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",85713,"16:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",7150,"16:1n-7","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",11599032,"17:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",3315954,"17:1n-7","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",9465806,"18:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",189131,"18:1n-9t","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",11043219,"18:1n-9c","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",35170291,"18:1n-7","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",9718,"18:2n-6t","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",21514292,"18:2n-6c","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",32226,"18:3n-6","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",772162,"18:3n-3","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",589528,"20:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",1817382,"20:1n-9","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",1070349,"20:2n-6","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",3034564,"20:4n-6","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",466069,"20:3n-3","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",2606349,"20:5n-3","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",210307,"22:1n-9","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",167222,"22:2n-6","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",7334481,"23:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",85155,"22:6n-3","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
"spider","oatmeal","M2","190_oatmeal_10","M2_T190_oatmeal_10",6.601,"100_SI1",NA,50,"",10,20,"","M2 T190 oatmeal 10",135567,"24:0","PUFA-KF_09.01.2020 20_31_5512","M2 T190 oat 10","10             ","09.01.2020 20_31_5512","2020-01-09 20:31:55","2020-01-09"," 20:31:55"
